NU_ANO;CO_CURSO;CO_IES;CO_CATEGAD;CO_ORGACAD;CO_GRUPO;CO_MODALIDADE;CO_MUNIC_CURSO;CO_UF_CURSO;CO_REGIAO_CURSO
2014;11598;550;2;10028;3002;1;2504009;25;2
2014;1160083;2564;1;10028;904;1;2503704;25;2
2014;1160182;1807;1;10026;702;0;2304400;23;2
2014;1160261;40;2;10028;3002;0;2927408;29;2
2014;11603;550;2;10028;2402;1;2504009;25;2
2014;1160371;600;1;10026;702;1;2114007;21;2
2014;1160402;40;2;10028;2001;1;2907608;29;2
2014;1160409;40;2;10028;2001;1;2906873;29;2
2014;1160410;40;2;10028;2001;1;2906808;29;2
2014;1160412;40;2;10028;2001;1;2933455;29;2
2014;1160427;40;2;10028;2001;1;2924652;29;2
2014;1160430;40;2;10028;2001;1;2902708;29;2
2014;1160439;40;2;10028;2402;1;2902708;29;2
2014;1160441;40;2;10028;2001;1;2906857;29;2
2014;1160444;40;2;10028;2001;1;2903904;29;2
2014;1160445;40;2;10028;2001;1;2930204;29;2
2014;1160447;40;2;10028;5402;1;2914703;29;2
2014;1160455;40;2;10028;2001;1;2919207;29;2
2014;1160466;40;2;10028;702;1;2909703;29;2
2014;1160471;40;2;10028;2001;1;2929909;29;2
2014;1160473;40;2;10028;2001;1;2914604;29;2
2014;11605;550;2;10028;2001;1;2504009;25;2
2014;11611;550;2;10028;904;1;2506301;25;2
2014;11613;550;2;10028;2402;1;2506301;25;2
2014;11614;550;2;10028;3002;1;2506301;25;2
2014;116188;3;1;10028;5809;1;2806701;28;2
2014;1161927;3160;1;10026;904;1;2704302;27;2
2014;1161928;3160;1;10026;1602;1;2704302;27;2
2014;116220;3;1;10028;5806;1;2806701;28;2
2014;1163800;14509;1;10026;72;1;2911709;29;2
2014;116406;5;1;10028;6208;1;2211001;22;2
2014;116408;5;1;10028;5806;1;2211001;22;2
2014;116410;5;1;10028;5902;1;2211001;22;2
2014;1164469;40;2;10028;2501;1;2927408;29;2
2014;1164471;40;2;10028;2501;1;2918407;29;2
2014;1164472;40;2;10028;2501;1;2903201;29;2
2014;1164475;40;2;10028;2501;1;2910727;29;2
2014;1164494;40;2;10028;5402;1;2900702;29;2
2014;1164495;40;2;10028;5402;1;2930105;29;2
2014;1164497;40;2;10028;5402;1;2903201;29;2
2014;1164499;40;2;10028;5402;1;2931350;29;2
2014;1164501;40;2;10028;4005;1;2930105;29;2
2014;1164502;40;2;10028;4005;1;2931350;29;2
2014;1164505;40;2;10028;2501;1;2913903;29;2
2014;1164629;40;2;10028;2501;1;2911709;29;2
2014;116510;1077;4;10022;6208;1;2611606;26;2
2014;116564;570;1;10028;906;1;2408102;24;2
2014;116590;599;1;10026;72;1;2927408;29;2
2014;116594;599;1;10026;6008;1;2927408;29;2
2014;116618;1885;4;10022;6208;1;2111300;21;2
2014;1166239;519;5;10028;72;1;2927408;29;2
2014;116626;570;1;10028;906;1;2403103;24;2
2014;116638;5;1;10028;1602;1;2203909;22;2
2014;116642;5;1;10028;2001;1;2203909;22;2
2014;1166614;1166;1;10026;72;1;2509701;25;2
2014;1166780;600;1;10026;1502;1;2101202;21;2
2014;116716;1758;4;10022;5806;1;2933307;29;2
2014;116730;599;1;10026;702;1;2903201;29;2
2014;116762;570;1;10028;6405;1;2407104;24;2
2014;116770;570;1;10028;4006;1;2402006;24;2
2014;116812;2042;4;10022;6208;1;2704302;27;2
2014;116814;2042;4;10022;6307;1;2704302;27;2
2014;116834;583;1;10028;5402;1;2304400;23;2
2014;1168452;589;1;10028;5710;1;2408003;24;2
2014;116944;3984;1;10028;3502;1;2611101;26;2
2014;116962;3984;1;10028;2501;1;2918407;29;2
2014;117020;1772;4;10022;6208;1;2304400;23;2
2014;117022;1885;4;10022;4006;1;2111300;21;2
2014;117042;578;1;10028;6208;1;2927408;29;2
2014;117044;578;1;10028;21;1;2927408;29;2
2014;117052;578;1;10028;702;1;2927408;29;2
2014;117058;578;1;10028;1502;1;2927408;29;2
2014;117076;578;1;10028;904;1;2927408;29;2
2014;117082;578;1;10028;5809;1;2927408;29;2
2014;117088;578;1;10028;5814;1;2927408;29;2
2014;11714;555;5;10028;5710;1;2304400;23;2
2014;117140;578;1;10028;1602;1;2927408;29;2
2014;11715;555;5;10028;5902;1;2304400;23;2
2014;11717;555;5;10028;3502;1;2304400;23;2
2014;117172;1885;4;10022;5710;1;2111300;21;2
2014;1172346;555;5;10028;72;1;2304400;23;2
2014;117290;4367;4;10022;3502;1;2303709;23;2
2014;11730;555;5;10028;4004;1;2304400;23;2
2014;117316;600;1;10026;4005;0;2111300;21;2
2014;117318;600;1;10026;1502;0;2111300;21;2
2014;1173700;4503;1;10028;5902;1;2909802;29;2
2014;117384;580;1;10028;6306;1;2611606;26;2
2014;1173916;4503;1;10028;5710;1;2909802;29;2
2014;1174103;3183;1;10026;5710;1;2800308;28;2
2014;1174338;568;2;10028;1602;1;2105302;21;2
2014;1174339;568;2;10028;1402;1;2105302;21;2
2014;117472;1590;4;10022;3502;1;2111300;21;2
2014;117537;2076;4;10022;6208;1;2927408;29;2
2014;117650;4945;5;10022;2402;1;2207702;22;2
2014;1177866;40;2;10028;904;1;2900702;29;2
2014;1177873;40;2;10028;904;1;2928703;29;2
2014;1177874;40;2;10028;904;1;2905206;29;2
2014;1177887;40;2;10028;904;1;2914703;29;2
2014;1177889;40;2;10028;904;1;2908408;29;2
2014;1177893;40;2;10028;904;1;2913903;29;2
2014;1177894;40;2;10028;904;1;2903201;29;2
2014;1177895;40;2;10028;904;1;2930105;29;2
2014;1177897;40;2;10028;904;1;2917508;29;2
2014;1177898;40;2;10028;904;1;2931350;29;2
2014;1177901;40;2;10028;904;1;2914604;29;2
2014;1177903;40;2;10028;904;1;2903904;29;2
2014;1177904;40;2;10028;904;1;2910727;29;2
2014;1177913;40;2;10028;904;1;2913705;29;2
2014;1177914;40;2;10028;904;1;2909406;29;2
2014;1177915;40;2;10028;904;1;2907202;29;2
2014;1178030;40;2;10028;904;1;2911709;29;2
2014;1178031;40;2;10028;904;1;2909703;29;2
2014;1178042;40;2;10028;904;1;2930501;29;2
2014;1178142;40;2;10028;702;1;2927408;29;2
2014;1178143;40;2;10028;702;1;2900702;29;2
2014;1178153;40;2;10028;702;1;2918407;29;2
2014;1178166;40;2;10028;702;1;2917508;29;2
2014;1178177;40;2;10028;702;1;2905206;29;2
2014;1178186;40;2;10028;702;1;2903201;29;2
2014;1178209;40;2;10028;702;1;2931350;29;2
2014;1178210;40;2;10028;702;1;2930501;29;2
2014;1178211;40;2;10028;702;1;2914703;29;2
2014;1178212;40;2;10028;702;1;2914604;29;2
2014;1178213;40;2;10028;702;1;2910727;29;2
2014;1178217;40;2;10028;2402;1;2900702;29;2
2014;1178223;40;2;10028;2402;1;2917508;29;2
2014;1178225;40;2;10028;2402;1;2903201;29;2
2014;1178226;40;2;10028;2402;1;2909703;29;2
2014;1178229;40;2;10028;2402;1;2930501;29;2
2014;1178230;40;2;10028;2402;1;2914703;29;2
2014;1178231;40;2;10028;2402;1;2932903;29;2
2014;1178234;40;2;10028;2402;1;2910727;29;2
2014;1178250;40;2;10028;3002;1;2900702;29;2
2014;1178252;40;2;10028;3002;1;2917508;29;2
2014;1178255;40;2;10028;3002;1;2931350;29;2
2014;1178256;40;2;10028;3002;1;2930501;29;2
2014;1178258;40;2;10028;3002;1;2914604;29;2
2014;1178259;40;2;10028;3002;1;2910727;29;2
2014;1178271;72;3;10022;2001;1;2610004;26;2
2014;1178307;40;2;10028;3002;1;2933604;29;2
2014;1178308;40;2;10028;2402;1;2933604;29;2
2014;1178309;40;2;10028;2402;1;2931350;29;2
2014;1178459;4503;1;10028;2001;1;2909802;29;2
2014;1178464;40;2;10028;1602;1;2927408;29;2
2014;1178467;40;2;10028;1602;1;2900702;29;2
2014;1178469;40;2;10028;1602;1;2918407;29;2
2014;1178471;40;2;10028;1602;1;2917508;29;2
2014;1178472;40;2;10028;1602;1;2905206;29;2
2014;1178473;40;2;10028;1602;1;2903201;29;2
2014;1178476;40;2;10028;1602;1;2931350;29;2
2014;1178477;40;2;10028;1602;1;2930501;29;2
2014;1178478;40;2;10028;1602;1;2914703;29;2
2014;1178479;40;2;10028;1602;1;2910727;29;2
2014;1178485;40;2;10028;3502;1;2900702;29;2
2014;1178489;40;2;10028;3502;1;2918407;29;2
2014;1178490;40;2;10028;3502;1;2917508;29;2
2014;1178495;40;2;10028;3502;1;2903201;29;2
2014;1178497;40;2;10028;3502;1;2931350;29;2
2014;1178499;40;2;10028;3502;1;2930501;29;2
2014;1178501;40;2;10028;3502;1;2911709;29;2
2014;1178506;40;2;10028;3502;1;2914703;29;2
2014;1178511;40;2;10028;3502;1;2914604;29;2
2014;1178513;40;2;10028;3502;1;2903904;29;2
2014;1178515;40;2;10028;3502;1;2910727;29;2
2014;1178609;40;2;10028;3502;1;2910701;29;2
2014;1178642;40;2;10028;3502;1;2929909;29;2
2014;1178889;40;2;10028;2001;1;2903409;29;2
2014;1178891;40;2;10028;2001;1;2932309;29;2
2014;1178893;40;2;10028;2001;1;2910727;29;2
2014;1178895;40;2;10028;2001;1;2913903;29;2
2014;1178898;40;2;10028;2001;1;2920700;29;2
2014;1178901;40;2;10028;2001;1;2905800;29;2
2014;1178903;40;2;10028;2001;1;2932903;29;2
2014;1178904;40;2;10028;2001;1;2906907;29;2
2014;1178905;40;2;10028;2001;1;2915601;29;2
2014;1178920;550;2;10028;5710;1;2501005;25;2
2014;1179053;40;2;10028;2001;1;2933604;29;2
2014;1179056;40;2;10028;2001;1;2903201;29;2
2014;1179059;40;2;10028;2001;1;2911709;29;2
2014;1179060;40;2;10028;2001;1;2903904;29;2
2014;1179061;40;2;10028;2001;1;2909703;29;2
2014;1179354;352;5;10020;79;1;2507507;25;2
2014;1179696;5;1;10028;2402;1;2207702;22;2
2014;1179728;5;1;10028;2501;1;2211001;22;2
2014;1179737;5;1;10028;2501;1;2201507;22;2
2014;1179878;95;2;10028;1501;1;2312908;23;2
2014;1179896;5;1;10028;1602;1;2211001;22;2
2014;1180055;5;1;10028;2402;1;2211001;22;2
2014;1180075;5;1;10028;2501;1;2211001;22;2
2014;1180081;5;1;10028;905;1;2211001;22;2
2014;1180100;5;1;10028;904;1;2211001;22;2
2014;1180122;589;1;10028;6008;1;2408003;24;2
2014;1180146;5;1;10028;702;1;2211001;22;2
2014;1180218;5;1;10028;904;1;2211001;22;2
2014;118024;578;1;10028;1601;1;2933307;29;2
2014;118051;18506;1;10028;5710;1;2903201;29;2
2014;1180666;5;1;10028;905;1;2208007;22;2
2014;118068;579;1;10028;1602;1;2507507;25;2
2014;118070;579;1;10028;1402;1;2507507;25;2
2014;118074;579;1;10028;702;1;2507507;25;2
2014;1180771;40;2;10028;2001;1;2933109;29;2
2014;1180791;40;2;10028;2001;1;2930600;29;2
2014;1180798;40;2;10028;2001;1;2925931;29;2
2014;1180800;40;2;10028;2001;1;2933158;29;2
2014;1180803;40;2;10028;2001;1;2921203;29;2
2014;118092;580;1;10028;6208;1;2604106;26;2
2014;118096;580;1;10028;1402;1;2604106;26;2
2014;118098;580;1;10028;1502;1;2604106;26;2
2014;118100;580;1;10028;702;1;2604106;26;2
2014;1181040;40;2;10028;2001;1;2910701;29;2
2014;1181043;40;2;10028;2001;1;2925907;29;2
2014;1181046;40;2;10028;2001;1;2921500;29;2
2014;1181051;40;2;10028;2001;1;2924603;29;2
2014;1181052;40;2;10028;2402;0;2927408;29;2
2014;1181054;40;2;10028;2001;1;2907202;29;2
2014;1181055;40;2;10028;2001;1;2909901;29;2
2014;1181331;40;2;10028;2001;1;2906824;29;2
2014;1181339;40;2;10028;2001;1;2900702;29;2
2014;1181340;40;2;10028;2001;1;2922904;29;2
2014;1181342;40;2;10028;2001;1;2913705;29;2
2014;1181350;40;2;10028;2001;1;2907301;29;2
2014;1182348;40;2;10028;2001;1;2930501;29;2
2014;1182359;40;2;10028;2001;1;2933000;29;2
2014;1182483;40;2;10028;2001;1;2928000;29;2
2014;1182494;40;2;10028;2001;1;2925808;29;2
2014;1182523;5;1;10028;3002;1;2207702;22;2
2014;1182652;40;2;10028;2001;1;2914703;29;2
2014;1182655;40;2;10028;2001;1;2903805;29;2
2014;1182656;40;2;10028;2001;1;2911907;29;2
2014;1182658;40;2;10028;2001;1;2914000;29;2
2014;118266;4964;4;10022;2001;1;2103000;21;2
2014;1182664;40;2;10028;2001;1;2920809;29;2
2014;1182665;40;2;10028;2001;1;2927200;29;2
2014;1182883;5;1;10028;3502;1;2203909;22;2
2014;1182916;5;1;10028;2402;1;2201507;22;2
2014;1182932;5;1;10028;3502;1;2208007;22;2
2014;1182933;5;1;10028;2402;1;2203909;22;2
2014;1182940;5;1;10028;904;1;2208007;22;2
2014;1182942;40;2;10028;2001;1;2918357;29;2
2014;1182947;40;2;10028;2001;1;2903235;29;2
2014;1183001;40;2;10028;2001;1;2918506;29;2
2014;1183002;40;2;10028;2001;1;2925600;29;2
2014;1183004;40;2;10028;2001;1;2914406;29;2
2014;1183371;40;2;10028;904;1;2932903;29;2
2014;118356;4959;4;10022;6208;1;2910800;29;2
2014;1183686;5;1;10028;1402;1;2211001;22;2
2014;1183688;5;1;10028;5402;1;2211001;22;2
2014;1183702;5;1;10028;702;1;2211001;22;2
2014;1183704;5;1;10028;702;1;2207702;22;2
2014;1183811;5;1;10028;5402;1;2207702;22;2
2014;118382;587;1;10028;906;1;2611606;26;2
2014;118420;587;1;10028;4006;1;2611606;26;2
2014;1184491;40;2;10028;4005;0;2927408;29;2
2014;118466;587;1;10028;6009;1;2606002;26;2
2014;118468;587;1;10028;4004;1;2606002;26;2
2014;118470;587;1;10028;905;1;2606002;26;2
2014;118478;587;1;10028;905;1;2613909;26;2
2014;118484;1383;5;10022;2001;1;2607208;26;2
2014;1185411;718;4;10028;1601;1;2408102;24;2
2014;118550;2564;1;10028;6009;1;2504009;25;2
2014;118562;2564;1;10028;6306;1;2504009;25;2
2014;118630;2564;1;10028;4301;1;2504009;25;2
2014;1186757;5;1;10028;1602;1;2208007;22;2
2014;11877;568;2;10028;2001;1;2103000;21;2
2014;11880;568;2;10028;5710;1;2111300;21;2
2014;11881;568;2;10028;5902;1;2111300;21;2
2014;1188228;409;2;10028;904;0;2611606;26;2
2014;118846;1185;4;10020;21;1;2927408;29;2
2014;1188497;580;1;10028;6306;1;2611606;26;2
2014;11885;568;2;10028;2001;1;2101202;21;2
2014;118850;1185;4;10020;6307;1;2927408;29;2
2014;11886;568;2;10028;2402;1;2105302;21;2
2014;11887;568;2;10028;3002;1;2105302;21;2
2014;11888;568;2;10028;3002;1;2103000;21;2
2014;11889;568;2;10028;2402;1;2103000;21;2
2014;11891;568;2;10028;21;1;2111300;21;2
2014;11893;568;2;10028;2001;1;2111300;21;2
2014;1189699;756;2;10028;904;1;2208403;22;2
2014;11897;568;2;10028;2402;1;2111300;21;2
2014;119058;2037;4;10022;5806;1;2919207;29;2
2014;11912;568;2;10028;3002;1;2111300;21;2
2014;119534;4700;4;10022;4004;1;2611606;26;2
2014;119805;674;3;10022;905;1;2611002;26;2
2014;119808;674;3;10022;702;1;2611002;26;2
2014;119970;2037;4;10022;79;1;2919207;29;2
2014;1200498;589;1;10028;5710;1;2400802;24;2
2014;120078;1807;1;10026;1502;1;2311306;23;2
2014;120080;1807;1;10026;2501;1;2304400;23;2
2014;120084;1807;1;10026;1502;1;2307650;23;2
2014;120090;1807;1;10026;6307;1;2307304;23;2
2014;120172;1735;4;10022;72;1;2307304;23;2
2014;120270;398;4;10028;2001;1;2800308;28;2
2014;1203130;40;2;10028;1602;0;2927408;29;2
2014;1203132;40;2;10028;904;0;2927408;29;2
2014;1203133;40;2;10028;1502;0;2927408;29;2
2014;1203134;40;2;10028;2001;0;2927408;29;2
2014;1203136;40;2;10028;702;0;2927408;29;2
2014;120394;1185;4;10020;5806;1;2927408;29;2
2014;1204358;2564;1;10028;1402;1;2504009;25;2
2014;1205023;519;5;10028;1601;1;2927408;29;2
2014;1205729;4503;1;10028;5809;1;2909802;29;2
2014;120589;3427;5;10022;6208;1;2803500;28;2
2014;120602;568;2;10028;905;1;2105708;21;2
2014;120734;5362;4;10022;904;1;2800308;28;2
2014;120746;568;2;10028;904;1;2100055;21;2
2014;120777;2564;1;10028;3002;1;2504009;25;2
2014;121041;661;4;10022;906;1;2800308;28;2
2014;121091;568;2;10028;6208;1;2111300;21;2
2014;121222;398;4;10028;2001;0;2800308;28;2
2014;121227;398;4;10028;4005;0;2800308;28;2
2014;121366;2564;1;10028;3201;1;2504009;25;2
2014;121411;568;2;10028;904;1;2109106;21;2
2014;1214170;5242;2;10028;2001;1;2706307;27;2
2014;1214171;5242;2;10028;2402;1;2706307;27;2
2014;1214172;5242;2;10028;904;1;2706307;27;2
2014;1214173;5242;2;10028;1602;1;2706307;27;2
2014;121473;2460;4;10022;6208;1;2408102;24;2
2014;121564;409;2;10028;4005;1;2606002;26;2
2014;121698;568;2;10028;904;1;2101608;21;2
2014;121745;568;2;10028;904;1;2103505;21;2
2014;121746;568;2;10028;904;1;2101202;21;2
2014;121748;568;2;10028;905;1;2101202;21;2
2014;121749;568;2;10028;906;1;2101202;21;2
2014;121781;600;1;10026;1402;1;2105302;21;2
2014;121954;29;2;10028;904;1;2307601;23;2
2014;121962;29;2;10028;904;1;2311306;23;2
2014;121990;29;2;10028;903;1;2304400;23;2
2014;122048;4108;4;10022;3202;1;2211001;22;2
2014;122138;4503;1;10028;1502;1;2901007;29;2
2014;122232;756;2;10028;3002;1;2210607;22;2
2014;122240;5362;4;10022;2001;1;2800308;28;2
2014;122252;756;2;10028;3002;1;2201200;22;2
2014;122364;583;1;10028;5809;1;2304400;23;2
2014;122924;579;1;10028;2001;1;2507507;25;2
2014;122934;579;1;10028;6208;1;2507507;25;2
2014;12313;570;1;10028;4004;1;2408102;24;2
2014;12315;570;1;10028;5402;1;2408102;24;2
2014;12321;570;1;10028;3201;1;2408102;24;2
2014;12323;570;1;10028;3001;1;2408102;24;2
2014;123233;1166;1;10026;1502;1;2516201;25;2
2014;12324;570;1;10028;2402;1;2408102;24;2
2014;123255;3160;1;10026;904;0;2704302;27;2
2014;12332;570;1;10028;1601;1;2408102;24;2
2014;12333;570;1;10028;701;1;2408102;24;2
2014;12334;570;1;10028;1401;1;2408102;24;2
2014;12335;570;1;10028;1501;1;2408102;24;2
2014;123356;1809;1;10026;702;0;2611606;26;2
2014;12339;570;1;10028;5710;1;2408102;24;2
2014;12340;570;1;10028;5806;1;2408102;24;2
2014;12342;570;1;10028;5902;1;2408102;24;2
2014;12343;570;1;10028;21;1;2408102;24;2
2014;12344;570;1;10028;6008;1;2408102;24;2
2014;12350;570;1;10028;2402;1;2402006;24;2
2014;123502;599;1;10026;4005;1;2932903;29;2
2014;12351;570;1;10028;3002;1;2402006;24;2
2014;123519;599;1;10026;702;1;2932903;29;2
2014;12353;570;1;10028;2001;1;2402006;24;2
2014;12354;570;1;10028;702;1;2402006;24;2
2014;123764;1082;1;10026;1502;1;2409407;24;2
2014;123766;1082;1;10026;1402;1;2402006;24;2
2014;123775;1082;1;10026;1402;1;2405801;24;2
2014;123778;1082;1;10026;1602;1;2407203;24;2
2014;123780;1082;1;10026;1502;1;2404705;24;2
2014;123782;1082;1;10026;1402;1;2411205;24;2
2014;123787;1082;1;10026;702;1;2408003;24;2
2014;123789;1082;1;10026;1502;1;2401008;24;2
2014;123791;1082;1;10026;1502;1;2403103;24;2
2014;1258973;4503;1;10028;701;1;2909802;29;2
2014;1268220;40;2;10028;2001;1;2923357;29;2
2014;1268243;40;2;10028;2001;1;2904605;29;2
2014;1293418;5;1;10028;3502;1;2211001;22;2
2014;13194;577;1;10028;21;1;2704302;27;2
2014;13195;577;1;10028;5710;1;2704302;27;2
2014;13198;577;1;10028;3502;1;2704302;27;2
2014;13209;577;1;10028;3202;1;2704302;27;2
2014;13210;577;1;10028;3001;1;2704302;27;2
2014;13211;577;1;10028;2401;1;2704302;27;2
2014;13213;577;1;10028;2001;1;2704302;27;2
2014;13216;577;1;10028;4004;1;2704302;27;2
2014;13217;577;1;10028;6008;1;2704302;27;2
2014;13218;577;1;10028;1501;1;2704302;27;2
2014;13220;577;1;10028;1401;1;2704302;27;2
2014;13223;577;1;10028;5401;1;2704302;27;2
2014;13224;577;1;10028;701;1;2704302;27;2
2014;13225;577;1;10028;1601;1;2704302;27;2
2014;13266;578;1;10028;21;1;2927408;29;2
2014;13267;578;1;10028;5710;1;2927408;29;2
2014;13269;578;1;10028;5806;1;2927408;29;2
2014;13270;578;1;10028;5902;1;2927408;29;2
2014;13271;578;1;10028;6008;1;2927408;29;2
2014;13272;578;1;10028;6306;1;2927408;29;2
2014;13273;578;1;10028;1402;1;2927408;29;2
2014;13274;578;1;10028;3002;1;2927408;29;2
2014;13276;578;1;10028;702;1;2927408;29;2
2014;13277;578;1;10028;4004;1;2927408;29;2
2014;13278;578;1;10028;1502;1;2927408;29;2
2014;13283;578;1;10028;1602;1;2927408;29;2
2014;13293;578;1;10028;4301;1;2927408;29;2
2014;13297;578;1;10028;904;1;2927408;29;2
2014;13298;578;1;10028;2001;1;2927408;29;2
2014;13300;578;1;10028;2402;1;2927408;29;2
2014;13303;578;1;10028;3202;1;2927408;29;2
2014;13304;578;1;10028;5402;1;2927408;29;2
2014;13312;578;1;10028;2501;1;2927408;29;2
2014;13318;578;1;10028;3502;1;2927408;29;2
2014;13399;579;1;10028;1602;1;2507507;25;2
2014;13400;579;1;10028;1402;1;2507507;25;2
2014;13401;579;1;10028;4004;1;2507507;25;2
2014;13402;579;1;10028;702;1;2507507;25;2
2014;13404;579;1;10028;1502;1;2507507;25;2
2014;13405;2564;1;10028;2402;1;2503704;25;2
2014;13407;2564;1;10028;3002;1;2503704;25;2
2014;13409;579;1;10028;3202;1;2507507;25;2
2014;13410;2564;1;10028;2001;1;2503704;25;2
2014;13415;579;1;10028;2402;1;2507507;25;2
2014;13418;579;1;10028;2001;1;2507507;25;2
2014;13420;2564;1;10028;904;1;2503704;25;2
2014;13423;579;1;10028;3502;1;2507507;25;2
2014;13427;579;1;10028;21;1;2507507;25;2
2014;13428;579;1;10028;6009;1;2507507;25;2
2014;13429;579;1;10028;5710;1;2507507;25;2
2014;13430;579;1;10028;5902;1;2507507;25;2
2014;13431;579;1;10028;1501;1;2507507;25;2
2014;13436;2564;1;10028;5402;1;2504009;25;2
2014;13438;2564;1;10028;5806;1;2504009;25;2
2014;13439;2564;1;10028;5710;1;2504009;25;2
2014;13441;2564;1;10028;6008;1;2504009;25;2
2014;13442;2564;1;10028;5902;1;2504009;25;2
2014;13445;2564;1;10028;6306;1;2504009;25;2
2014;13446;2564;1;10028;4004;1;2504009;25;2
2014;13448;2564;1;10028;702;1;2504009;25;2
2014;13449;2564;1;10028;2402;1;2504009;25;2
2014;13450;2564;1;10028;904;1;2504009;25;2
2014;13452;2564;1;10028;2001;1;2504009;25;2
2014;13456;2564;1;10028;6405;1;2510808;25;2
2014;13459;579;1;10028;5401;1;2507507;25;2
2014;13575;580;1;10028;5401;1;2611606;26;2
2014;13577;580;1;10028;3202;1;2611606;26;2
2014;13579;580;1;10028;2402;1;2611606;26;2
2014;13580;580;1;10028;2001;1;2611606;26;2
2014;13584;580;1;10028;5710;1;2611606;26;2
2014;13585;580;1;10028;5806;1;2611606;26;2
2014;13586;580;1;10028;5902;1;2611606;26;2
2014;13588;580;1;10028;6008;1;2611606;26;2
2014;13589;580;1;10028;1401;1;2611606;26;2
2014;13591;580;1;10028;1501;1;2611606;26;2
2014;13592;580;1;10028;701;1;2611606;26;2
2014;13595;580;1;10028;4004;1;2611606;26;2
2014;13598;580;1;10028;3502;1;2611606;26;2
2014;13603;580;1;10028;904;1;2611606;26;2
2014;13604;580;1;10028;4301;1;2611606;26;2
2014;13610;580;1;10028;21;1;2611606;26;2
2014;13616;580;1;10028;5806;1;2611606;26;2
2014;13617;580;1;10028;1402;1;2611606;26;2
2014;13618;580;1;10028;1502;1;2611606;26;2
2014;13619;580;1;10028;702;1;2611606;26;2
2014;13967;583;1;10028;2001;1;2304400;23;2
2014;13972;583;1;10028;1401;1;2304400;23;2
2014;13974;583;1;10028;1602;1;2304400;23;2
2014;13976;583;1;10028;3002;1;2304400;23;2
2014;13977;583;1;10028;701;1;2304400;23;2
2014;13980;583;1;10028;4004;1;2304400;23;2
2014;13982;583;1;10028;5402;1;2304400;23;2
2014;13984;583;1;10028;2402;1;2304400;23;2
2014;13987;583;1;10028;21;1;2304400;23;2
2014;13988;583;1;10028;5710;1;2304400;23;2
2014;13989;583;1;10028;5806;1;2304400;23;2
2014;13990;583;1;10028;5902;1;2304400;23;2
2014;13991;583;1;10028;6008;1;2304400;23;2
2014;13992;583;1;10028;6306;1;2304400;23;2
2014;13993;583;1;10028;6009;1;2304400;23;2
2014;14000;583;1;10028;3502;1;2304400;23;2
2014;14503;587;1;10028;6405;1;2611606;26;2
2014;14505;587;1;10028;702;1;2611606;26;2
2014;14506;587;1;10028;1601;1;2611606;26;2
2014;14510;587;1;10028;1402;1;2611606;26;2
2014;14511;587;1;10028;1502;1;2611606;26;2
2014;14512;587;1;10028;1602;1;2611606;26;2
2014;14513;587;1;10028;5401;1;2611606;26;2
2014;14514;587;1;10028;2402;1;2611606;26;2
2014;14874;621;5;10020;2402;1;2704302;27;2
2014;14875;621;5;10020;2001;1;2704302;27;2
2014;14880;621;5;10020;5806;1;2704302;27;2
2014;150043;688;2;10028;1602;1;2933307;29;2
2014;150048;688;2;10028;2402;1;2933307;29;2
2014;150052;688;2;10028;1601;1;2933307;29;2
2014;150097;18759;1;10028;4301;1;2307304;23;2
2014;150098;18759;1;10028;6306;1;2307304;23;2
2014;150099;583;1;10028;4301;1;2312908;23;2
2014;150112;583;1;10028;6307;1;2304400;23;2
2014;150113;583;1;10028;6306;1;2304400;23;2
2014;150116;583;1;10028;6306;1;2304400;23;2
2014;150248;674;3;10022;906;1;2601607;26;2
2014;150259;702;3;10022;3502;1;2606200;26;2
2014;150280;24;2;10028;1402;0;2913606;29;2
2014;150281;24;2;10028;904;0;2913606;29;2
2014;150282;24;2;10028;2001;0;2913606;29;2
2014;150303;663;5;10028;3502;1;2611606;26;2
2014;150309;24;2;10028;3001;1;2913606;29;2
2014;150310;24;2;10028;1501;1;2913606;29;2
2014;150311;24;2;10028;5402;1;2913606;29;2
2014;150312;24;2;10028;3502;1;2913606;29;2
2014;150319;24;2;10028;3002;1;2913606;29;2
2014;150320;24;2;10028;2402;1;2913606;29;2
2014;150322;24;2;10028;904;1;2913606;29;2
2014;150323;24;2;10028;702;1;2913606;29;2
2014;15206;657;3;10022;904;1;2613909;26;2
2014;15207;657;3;10022;2402;1;2613909;26;2
2014;15228;661;4;10022;2001;1;2800308;28;2
2014;15402;666;2;10028;904;1;2910800;29;2
2014;15404;666;2;10028;5710;1;2910800;29;2
2014;15409;666;2;10028;2402;1;2910800;29;2
2014;15410;666;2;10028;1602;1;2910800;29;2
2014;15411;666;2;10028;3002;1;2910800;29;2
2014;15412;666;2;10028;2001;1;2910800;29;2
2014;15413;666;2;10028;702;1;2910800;29;2
2014;15415;666;2;10028;905;1;2910800;29;2
2014;15416;666;2;10028;906;1;2910800;29;2
2014;15627;674;3;10022;2402;1;2601607;26;2
2014;15628;674;3;10022;3002;1;2601607;26;2
2014;15629;674;3;10022;702;1;2601607;26;2
2014;15706;685;3;10022;1602;1;2601706;26;2
2014;15707;685;3;10022;2402;1;2601706;26;2
2014;15708;685;3;10022;905;1;2601706;26;2
2014;15709;685;3;10022;702;1;2601706;26;2
2014;15710;685;3;10022;3002;1;2601706;26;2
2014;15737;688;2;10028;2402;1;2933307;29;2
